Omega,alpha,delta,np,nu,gamma,psi_scalar,gy,by,tauc,kappa
1.65,0.5143829462765573,0.0428656339645385,0.01743742871435718,0.34801979171403885,0.18782491245622812,1.0225862931465732,0.165273768043685,0.29210170085042525,0.19,0.3786150075037519
1.65,0.59321257431785,0.0428656339645385,0.01849935967983992,0.3760103688207741,0.1666823411705853,0.9659079539769885,0.15765691446089156,0.3199007003501751,0.19,0.34532896448224115
1.65,0.5997162989642156,0.0428656339645385,0.01704225112556278,0.3830260948656147,0.1865822911455728,0.9618059029514757,0.18643359223444972,0.27397323661830913,0.19,0.33196328164082045
1.65,0.5753833981321238,0.0428656339645385,0.01866648324162081,0.3805669743962891,0.16385492746373187,1.0038769384692345,0.15996246431218553,0.3180211605802902,0.19,0.389087843921961
1.65,0.5583391542313038,0.0428656339645385,0.01865429714857429,0.362521369775797,0.19108454227113558,1.0420460230115058,0.1748033740957001,0.3021663331665833,0.19,0.37337858929464735
1.65,0.5618713495133817,0.0428656339645385,0.016389424712356177,0.3899694938378281,0.18946373186593296,0.9706603301650825,0.17878258235756303,0.33011690845422714,0.19,0.35041890945472737
1.65,0.5069821561617276,0.0428656339645385,0.018863201600800402,0.33746003911046435,0.1825302651325663,0.9611055527763882,0.1868605459106153,0.30750180090045026,0.19,0.3659084542271136
1.65,0.550938364116474,0.0428656339645385,0.015736598299149574,0.3611471553958798,0.18766283141570786,1.0400450225112556,0.1650517521320789,0.29968049024512255,0.19,0.374623611805903
1.65,0.5664688100392608,0.0428656339645385,0.01892065032516258,0.37080281959161404,0.18371885942971486,0.9674087043521761,0.16377089110358226,0.30944197098549275,0.19,0.3401657828914457
1.65,0.5709541373815818,0.0428656339645385,0.0169848024012006,0.33612198826686074,0.18589794897448725,1.0046773386693346,0.1627291241337383,0.3097451225612807,0.19,0.3460247123561781
1.65,0.5962962368656958,0.0428656339645385,0.015985542771385693,0.36881382509436544,0.1930655327663832,1.0170835417708854,0.18218113361984084,0.33214802401200605,0.19,0.38110505252626314
1.65,0.5937732402356402,0.0428656339645385,0.015745302651325663,0.3703326936195371,0.1673486743371686,0.9588544272136068,0.16793795898295802,0.32329599799899955,0.19,0.40102541270635317
1.65,0.5826720550633956,0.0428656339645385,0.018810975487743874,0.3713091091000046,0.18744672336168086,0.9717108554277138,0.17372745083176291,0.2847048024012006,0.19,0.3785783891945973
1.65,0.5774578620279474,0.0428656339645385,0.01602210105052526,0.3569883487198145,0.1723191595797899,1.0193846923461731,0.16839906895321682,0.2903737368684342,0.19,0.37429404702351177
1.65,0.5796444591073289,0.0428656339645385,0.01817729864932466,0.3531550138705717,0.17212106053026513,1.0435467733866934,0.1812930699734165,0.30625887943971986,0.19,0.3426192096048024
1.65,0.5680386746090731,0.0428656339645385,0.017782121060530266,0.33254179817181323,0.18669034517258631,1.0345422711355678,0.18228360250212056,0.3084415707853927,0.19,0.3644437218609305
1.65,0.5518914961767173,0.0428656339645385,0.016953466733366684,0.3801330119605258,0.1956408204102051,1.0308904452226113,0.18446960532408818,0.3176270635317659,0.19,0.36323531765882944
1.65,0.538155181190859,0.0428656339645385,0.018053696848424214,0.3456329983173405,0.1732016008004002,0.9890195097548774,0.18720210885154773,0.288100100050025,0.19,0.3938116058029015
1.65,0.5392765130264393,0.0428656339645385,0.016638369184592296,0.38038615671472104,0.18553776888444223,0.953751875937969,0.18001220894491982,0.2867359179589795,0.19,0.3665309654827414
1.65,0.6133404807665158,0.0428656339645385,0.016594847423711857,0.3519616171722225,0.18555577788894448,0.9811655827913957,0.15485609834524552,0.28067288644322164,0.19,0.3657253626813407
1.65,0.6161438103554665,0.0428656339645385,0.017099699849924963,0.3849427622902361,0.19569484742371185,0.962656328164082,0.1603211054001646,0.2850685842921461,0.19,0.34291215607803904
1.65,0.6010058305751329,0.0428656339645385,0.015748784392196097,0.3690669698485607,0.19484842421210607,1.0426463231615808,0.15752028928451856,0.2864630815407704,0.19,0.36491975987993996
1.65,0.5264933301008242,0.0428656339645385,0.0175088044022011,0.3529018691163764,0.1944342171085543,0.9715107553776888,0.18047331891517862,0.29980175087543776,0.19,0.3591706853426714
1.65,0.5229611348187464,0.0428656339645385,0.016828124062031016,0.3412572104233936,0.18840120060030016,0.9758129064532266,0.1546170042865928,0.3085628314157079,0.19,0.37802911455727867
1.65,0.521559470024271,0.0428656339645385,0.01587934967483742,0.3541314293510392,0.16471935967983992,0.9729614807403701,0.18011467782719956,0.28121855927963985,0.19,0.33503921960980493
1.65,0.5678144082419571,0.0428656339645385,0.017919649824912457,0.3581455818818501,0.16412506253126563,0.9779139569784893,0.17932908306305495,0.3143833416708354,0.19,0.38806253126563284
1.65,0.5732528676445213,0.0428656339645385,0.017585402701350675,0.35561413433989725,0.19005802901450727,1.0232366183091546,0.1683819908061702,0.28234022011005505,0.19,0.39234687343671837
1.65,0.5453877715303518,0.0428656339645385,0.018313086543271635,0.3472241939151394,0.18359279639819912,0.9671585792896448,0.16990194589331956,0.2790964982491246,0.19,0.3894540270135068
1.65,0.593268640909629,0.0428656339645385,0.01645557778889445,0.36414872890990957,0.19684742371185593,0.9674587293646824,0.17335173159673722,0.31374672336168086,0.19,0.373671535767884
1.65,0.5776260618032844,0.0428656339645385,0.019072106053026516,0.39043961980990505,0.1869424712356178,1.0013256628314158,0.1795340208276144,0.3119884442221111,0.19,0.34756268134067037
1.65,0.5585634205984199,0.0428656339645385,0.018403611805902952,0.36382325708308705,0.18978789394697348,1.0309404702351177,0.18361569797175709,0.31032111055527767,0.19,0.3958622311155578
1.65,0.5292966596897749,0.0428656339645385,0.017886573286643323,0.36545061621719954,0.16788894447223612,0.9883691845922962,0.17529864036005213,0.2795815407703852,0.19,0.38879489744872436
1.65,0.6033045608380725,0.0428656339645385,0.01614744372186093,0.36993489472008734,0.1974597298649325,0.9821160580290145,0.17012396180492564,0.28331030515257627,0.19,0.400000100050025
1.65,0.5240824666543267,0.0428656339645385,0.01777689844922461,0.3531911774068853,0.17201300650325163,0.9574537268634317,0.17861180088709683,0.31350420210105057,0.19,0.39710725362681343
1.65,0.5393886462099973,0.0428656339645385,0.0157191895947974,0.37980754013370327,0.1798649324662331,0.9707103551775887,0.1845549960593213,0.3316932966483242,0.19,0.37055897948974487
1.65,0.5531810277876346,0.0428656339645385,0.018217338669334667,0.3347839374232571,0.18463731865932967,0.9649074537268634,0.16196060751664032,0.290555627813907,0.19,0.3343068534267134
1.65,0.5309225908513663,0.0428656339645385,0.016819419709854927,0.35810941834553645,0.19297548774387194,1.0376438219109556,0.18327413503082465,0.3004686843421711,0.19,0.3990846423211606
1.65,0.5530128280122976,0.0428656339645385,0.018722191095547774,0.3468625585520033,0.18611405702851427,0.998224112056028,0.15950135434192672,0.3168085542771386,0.19,0.3689477738869435
1.65,0.5853632514687882,0.0428656339645385,0.01881271635817909,0.3760826958934013,0.1942541270635318,0.965407703851926,0.17809945647569816,0.2773988494247124,0.19,0.35419059529764885
1.65,0.5653474782036805,0.0428656339645385,0.01657743871935968,0.39083741870935473,0.16961780890445224,1.0076788394197098,0.16843322524731008,0.32917713856928466,0.19,0.3608917458729365
1.65,0.5952309716218945,0.0428656339645385,0.018589884942471237,0.3774569102733185,0.1749664832416208,0.9920710355177589,0.18494779344139362,0.28855482741370686,0.19,0.3602692346173087
1.65,0.5923155088493859,0.0428656339645385,0.01645209604802401,0.38125408158624774,0.19342571285642823,0.954552276138069,0.18086611629725094,0.33239054527263634,0.19,0.39465382691345674
1.65,0.5872134489974956,0.0428656339645385,0.016356348174087043,0.3588688526081223,0.17266133066533268,1.0212856428214108,0.16276328042783156,0.2884638819409705,0.19,0.36579859929964986
1.65,0.5915866431562586,0.0428656339645385,0.017555807903951975,0.35087671108281415,0.19139069534767383,1.0472486243121562,0.1834790727953841,0.2770047523761881,0.19,0.37400110055027513
1.65,0.5435936405934233,0.0428656339645385,0.015666963481740872,0.3639679112283415,0.1712206103051526,1.047798899449725,0.1585620562543625,0.3102604802401201,0.19,0.338151775887944
1.65,0.6105932177693442,0.0428656339645385,0.016748044022011008,0.35847105370867255,0.16511555777888945,1.0414457228614307,0.16571779986689716,0.31280695347673837,0.19,0.35111465732866437
1.65,0.5486957004453136,0.0428656339645385,0.015720930465232617,0.3722131975078449,0.18083741870935469,1.0445472736368184,0.1701581180990189,0.307107703851926,0.19,0.3992311155577789
1.65,0.5474622354261752,0.0428656339645385,0.018354867433716858,0.3495748237755242,0.1963431715857929,0.9582041020510255,0.1702264306872054,0.3095026013006503,0.19,0.3688013006503252
1.65,0.525259865081686,0.0428656339645385,0.018911945972986493,0.3554694801946428,0.17737968984492247,1.0299899949974989,0.16735730198337287,0.31204907453726866,0.19,0.33954327163581793
1.65,0.5767850629265991,0.0428656339645385,0.017665482741370687,0.3477666469598436,0.19731565782891447,1.0299399699849925,0.15912563510690103,0.30152971485742874,0.19,0.36001290645322664
1.65,0.5094490862000042,0.0428656339645385,0.016939539769884944,0.3786503069716677,0.1657638819409705,1.0018759379689846,0.1713877446863757,0.2730031515757879,0.19,0.3421797898949475
1.65,0.5311468572184823,0.0428656339645385,0.016763711855927965,0.3644018736641048,0.18121560780390195,0.9621560780390195,0.15675177266742057,0.33232991495747877,0.19,0.39703401700850427
1.65,0.5110189507698166,0.0428656339645385,0.018459319659829915,0.35659054982036476,0.1748944472236118,0.9900200100050025,0.18383771388336317,0.32202276138069036,0.19,0.3356983491745873
1.65,0.6118827493802614,0.0428656339645385,0.019117368684342172,0.36552294328982676,0.16461130565282642,1.003526763381691,0.16986778959922633,0.32278064032016013,0.19,0.3415206603301651
1.65,0.5891197131179821,0.0428656339645385,0.01826608304152076,0.33583267997635186,0.17741570785392696,0.9870185092546273,0.1635147188978829,0.2730637818909455,0.19,0.3584017008504252
1.65,0.5769532627019363,0.0428656339645385,0.01780649324662331,0.3309867661103279,0.1933176588294147,1.0354927463731867,0.1658885813373634,0.3250845922961481,0.19,0.3686182091045523
1.65,0.5572178223957236,0.0428656339645385,0.016084772386193096,0.37984370367001685,0.19790995497748876,0.9600050025012505,0.1823860713844003,0.3074714857428715,0.19,0.3700463231615808
1.65,0.5990434998628674,0.0428656339645385,0.016049954977488744,0.36223206148528814,0.18640220110055028,0.9940220110055027,0.1755035781246116,0.2856748874437219,0.19,0.34210655327663836
1.65,0.6009497639833539,0.0428656339645385,0.01752447223611806,0.3512021829096367,0.16317058529264633,1.0188844422211105,0.1612604034877288,0.3167782391195598,0.19,0.3689111555777889
1.65,0.5825038552880586,0.0428656339645385,0.016951725862931467,0.3777462185638274,0.1912646323161581,0.9525012506253127,0.17374452897880954,0.3221137068534268,0.19,0.38919769884942473
1.65,0.5557040244176902,0.0428656339645385,0.016429464732366183,0.33977450543453547,0.1916248124062031,1.0154827413706853,0.18709963996926798,0.3166569784892447,0.19,0.3671168584292146
1.65,0.5783549274964116,0.0428656339645385,0.019000730365182593,0.39600880440220115,0.173975987993997,1.0144322161080541,0.18704840552812813,0.3266003501750876,0.19,0.3909553776888444
1.65,0.601342230125807,0.0428656339645385,0.017557548774387192,0.36892231570330625,0.18652826413206605,0.985367683841921,0.15849374366617602,0.29179854927463733,0.19,0.36583521760880444
1.65,0.5733650008280794,0.0428656339645385,0.01889453726863432,0.38718490154168,0.1900040020010005,0.9762131065532766,0.1594159636066936,0.299619859929965,0.19,0.3900765382691346
1.65,0.5926519084000599,0.0428656339645385,0.018058919459729865,0.3910543999272364,0.16783491745872936,1.0391445722861432,0.1607309809292835,0.28461385692846425,0.19,0.3631254627313657
1.65,0.605883624059907,0.0428656339645385,0.01639638819409705,0.36190658965846567,0.1921110555277639,0.9926213106553277,0.1792778486219151,0.3096541770885443,0.19,0.3689843921960981
1.65,0.6070049558954873,0.0428656339645385,0.016791565782891447,0.39528553367592895,0.1915527763881941,1.0188344172086043,0.1602527928119781,0.32578184092046025,0.19,0.4007324662331166
1.65,0.593044374542513,0.0428656339645385,0.016321530765382692,0.3672587930328801,0.1783701850925463,0.9657578789394697,0.16214846713415315,0.28261305652826413,0.19,0.399048024012006
1.65,0.5146632792354524,0.0428656339645385,0.019101700850425212,0.32556223566328624,0.16504352176088044,0.9773636818409205,0.164368626250214,0.2982556778389195,0.19,0.33551525762881446
1.65,0.5060850906932635,0.0428656339645385,0.018642111055527766,0.3709836372731821,0.19254327163581791,0.9726113056528264,0.1828471813546591,0.3270247623811906,0.19,0.3650662331165583
1.65,0.5073746223041807,0.0428656339645385,0.0167671935967984,0.34516287234526355,0.18445722861430716,1.0244872436218109,0.1769552206235745,0.3157172086043022,0.19,0.37374477238619314
1.65,0.5521157625438333,0.0428656339645385,0.0160952176088044,0.3626298603847379,0.17114857428714358,1.022486243121561,0.1618752167814072,0.2921926463231616,0.19,0.3554356178089045
1.65,0.5052440918165783,0.0428656339645385,0.015907203601800902,0.37940974123425353,0.18759079539769885,0.9854177088544273,0.17864595718119006,0.27370040020010006,0.19,0.33126753376688345
1.65,0.579980858658003,0.0428656339645385,0.016640110055027513,0.39687672927372786,0.17959479739869935,0.978264132066033,0.18648482667558958,0.323811355677839,0.19,0.3571566783391696
1.65,0.5312029238102614,0.0428656339645385,0.017030065032516258,0.37912043294374465,0.16477338669334668,1.0109304652326163,0.18530643452937268,0.2912831915957979,0.19,0.39139479739869937
1.65,0.601117963758691,0.0428656339645385,0.018692596298149074,0.36801822729546596,0.169743871935968,0.9518509254627313,0.16720359865995327,0.2758830915457729,0.19,0.3429853926963482
1.65,0.6071170890790454,0.0428656339645385,0.016036028014007005,0.3952132066033017,0.18128764382191095,0.9687093546773387,0.16834783451207697,0.282491795897949,0.19,0.3294732366183092
1.65,0.5314271901773774,0.0428656339645385,0.017390425212606305,0.38787200873163863,0.1635487743871936,1.0365932966483242,0.17406901377269535,0.2757012006003001,0.19,0.32972956478239124
1.65,0.567702275058399,0.0428656339645385,0.019063401700850427,0.3718153986083952,0.17683941970985492,1.0187343671835918,0.1858017007937247,0.27336693346673335,0.19,0.3579622811405703
1.65,0.6059396906516861,0.0428656339645385,0.018708264132066034,0.37116445495475014,0.18224212106053028,1.0241370685342672,0.1817029455025354,0.33290590295147576,0.19,0.3439374687343672
1.65,0.5150557453779055,0.0428656339645385,0.01894328164082041,0.35713300286506894,0.1831605802901451,1.0011255627813906,0.17755295577020624,0.2792177588794397,0.19,0.33441670835417714
1.65,0.5564889567025963,0.0428656339645385,0.01600817408704352,0.364293383055164,0.17334567283641822,1.0356928464232116,0.16920174186440806,0.3078655827913957,0.19,0.3556187093546774
1.65,0.5957916375396847,0.0428656339645385,0.018917168584292147,0.3455606712447133,0.16979789894947475,1.0417958979489745,0.15629066269716177,0.31210970485242623,0.19,0.3322928464232116
1.65,0.5352957850101293,0.0428656339645385,0.018414057028514258,0.3368814225294466,0.17060830415207603,1.0078289144572286,0.17447888930181427,0.28555362681340674,0.19,0.4003662831415708
1.65,0.5484153674864185,0.0428656339645385,0.017179779889944975,0.3432100413843286,0.18755477738869436,0.9713106553276638,0.17618670400647649,0.3153231115557779,0.19,0.4008423211605803
1.65,0.5289602601391008,0.0428656339645385,0.01883534767383692,0.351455327663832,0.18832916458229115,1.0157328664332166,0.15883530660710846,0.3170510755377689,0.19,0.3879160580290145
1.65,0.542304108982506,0.0428656339645385,0.01865081540770385,0.383460057301378,0.1725352676338169,0.9805652826413206,0.18113936664999689,0.3309354177088545,0.19,0.3633085542771386
1.65,0.5064775568357165,0.0428656339645385,0.01709273636818409,0.36436571012779123,0.16965382691345673,0.9669084542271136,0.15770814890203141,0.2824614807403702,0.19,0.3818740370185093
1.65,0.5221201359420612,0.0428656339645385,0.01839664832416208,0.36357011232889175,0.19248924462231115,0.967008504252126,0.18745828105724704,0.300771835917959,0.19,0.3678492246123062
1.65,0.5582830876395248,0.0428656339645385,0.017900500250125063,0.33934054299877214,0.1628464232116058,0.9911205602801401,0.17504246815435281,0.2953151075537769,0.19,0.37414757378689345
1.65,0.5162331438052649,0.0428656339645385,0.019073846923461733,0.3522147619264178,0.19272336168084042,0.954152076038019,0.187731531409993,0.320203851925963,0.19,0.3813979989994998
1.65,0.6050986917750009,0.0428656339645385,0.018770935467733868,0.3630638228205012,0.17303951975987994,1.0322411205602802,0.1681428967475175,0.2838862931465733,0.19,0.3465007503751876
1.65,0.5388279802922071,0.0428656339645385,0.017778639319659832,0.349683314384465,0.17012206103051528,1.0168334167083541,0.16149949754638152,0.3126856928464232,0.19,0.36133116558279144
1.65,0.5688236068939793,0.0428656339645385,0.01773511755877939,0.3931880485697395,0.18215207603801903,1.039944972486243,0.1622680141634795,0.2892217608804402,0.19,0.3939580790395198
1.65,0.5442103731029925,0.0428656339645385,0.016500840420210106,0.33395217608804406,0.1688614307153577,0.9684092046023012,0.16394167257404846,0.2952241620810405,0.19,0.3638578289144573
1.65,0.5429769080838541,0.0428656339645385,0.017158889444722363,0.3864977943517214,0.18870735367683844,1.0099799899949975,0.18341076020719763,0.2904949974987494,0.19,0.3384813406703352
1.65,0.5740938665212065,0.0428656339645385,0.01760977488744372,0.35427608349629364,0.178280140070035,0.997823911955978,0.16129455978182206,0.3104726863431716,0.19,0.3960087043521761
1.65,0.575831930866356,0.0428656339645385,0.017430465232616307,0.3726471599436082,0.16493546773386694,0.9995747873936969,0.16281451486897142,0.30832031015507755,0.19,0.38820900450225115
1.65,0.5118599496465018,0.0428656339645385,0.018408834417208603,0.38642546727909416,0.16396298149074537,1.0158329164582292,0.16206307639892004,0.30098404202101053,0.19,0.3674830415207604
1.65,0.6094718859337639,0.0428656339645385,0.017482691345672836,0.38921005957524224,0.16619609804902452,1.0000750375187595,0.180456240768132,0.28088509254627314,0.19,0.34239949974987494
1.65,0.6038091601640836,0.0428656339645385,0.01635808904452226,0.3509128746191278,0.17413806903451726,0.9900700350175088,0.1851698093529997,0.28576583291645824,0.19,0.33778559279639825
1.65,0.5805415245757931,0.0428656339645385,0.017324272136068034,0.3591581608986312,0.16223411705852928,1.0032266133066534,0.1696286955405736,0.3013175087543772,0.19,0.37257298649324666
1.65,0.5112432171369327,0.0428656339645385,0.018896278139069536,0.34621161489835833,0.1797928964482241,1.0434467233616809,0.15741782040223884,0.3033789394697349,0.19,0.3378222111055528
1.65,0.5488639002206506,0.0428656339645385,0.01804847423711856,0.38939087725681026,0.1910665332666333,0.9856678339169584,0.16623014427829583,0.29807378689344677,0.19,0.34100800400200104
1.65,0.5132055478491981,0.0428656339645385,0.017468764382191096,0.3894270407931239,0.18161180590295148,1.0237868934467234,0.1877144532629464,0.27946028014007,0.19,0.38220360180090046
1.65,0.5865967164879266,0.0428656339645385,0.018730895447723862,0.3280213561326118,0.17912656328164084,1.0148324162081042,0.16506883027912553,0.32990470235117564,0.19,0.36272266133066533
1.65,0.5093930196082253,0.0428656339645385,0.016918649324662333,0.3525040702169267,0.17381390695347673,0.9939219609804902,0.15473655131591918,0.29686118059029515,0.19,0.3999268634317159
1.65,0.5558722241930272,0.0428656339645385,0.018936318159079542,0.34443960161899134,0.165583791895948,1.0249874937468735,0.1774334087408799,0.2814913956978489,0.19,0.3913581790895448
1.65,0.5738696001540905,0.0428656339645385,0.01644687343671836,0.36837986265860206,0.1953526763381691,0.982216108054027,0.16959453924648038,0.3199613306653327,0.19,0.3514808404202101
1.65,0.5349593854594553,0.0428656339645385,0.01842102051025513,0.34693488562463054,0.19104852426213106,1.0461480740370186,0.17482045224274673,0.2873119059529765,0.19,0.33741940970485246
1.65,0.512644881931408,0.0428656339645385,0.016224042021010507,0.3433908590658966,0.16254027013506753,1.0101800900450226,0.18419635497134224,0.27997563781890944,0.19,0.40087893946973485
1.65,0.6117145496049244,0.0428656339645385,0.0168263831915958,0.37810785392696356,0.1674927463731866,0.9887193596798399,0.18631404520512337,0.3226593796898449,0.19,0.36806893446723365
1.65,0.5996041657806576,0.0428656339645385,0.01725637818909455,0.38143489926781576,0.1750745372686343,1.0465982991495748,0.15535136460959756,0.2849170085042521,0.19,0.36352826413206607
1.65,0.5508822975246951,0.0428656339645385,0.018817938969484742,0.3300103506298604,0.18863531765882943,1.000375187593797,0.16517129916140524,0.2989832416208104,0.19,0.37242651325662834
1.65,0.5075428220795177,0.0428656339645385,0.016704522261130565,0.38537672472599943,0.17698349174587294,1.0394447223611807,0.17668197027082852,0.3123522261130566,0.19,0.4022704352176088
1.65,0.5571617558039446,0.0428656339645385,0.01662270135067534,0.33868959934512716,0.19510055027513756,1.0108804402201101,0.17097786915725677,0.3056222611305653,0.19,0.3744039019509755
1.65,0.5976418350683921,0.0428656339645385,0.016020360180090044,0.3801691754968394,0.18517758879439722,1.0320410205102553,0.16151657569342814,0.32484207103551777,0.19,0.39025962981490747
1.65,0.5824477886962796,0.0428656339645385,0.017606293146573287,0.38957169493837834,0.18717658829414707,1.001775887943972,0.16356595333902277,0.3015903451725863,0.19,0.3296197098549275
1.65,0.5346790525005602,0.0428656339645385,0.01752273136568284,0.37839716221747244,0.18166583291645824,1.0408954477238619,0.16590565948441,0.3014084542271136,0.19,0.39084552276138074
1.65,0.5950067052547785,0.0428656339645385,0.01652869434717359,0.33066129428350544,0.17406603301650825,0.9958229114557279,0.1829325720898922,0.28085477738869435,0.19,0.39553266633316664
1.65,0.5922033756658278,0.0428656339645385,0.016518249124562283,0.3726109964072946,0.19420010005002503,0.966208104052026,0.1772113928292738,0.2815823411705853,0.19,0.3785417708854427
1.65,0.5159528108463698,0.0428656339645385,0.016573956978489245,0.38251980535722413,0.194056028014007,1.0407953976988495,0.16949207036420064,0.2810366683341671,0.19,0.40029304652326164
1.65,0.5744302660718806,0.0428656339645385,0.017104922461230614,0.33015500477511484,0.19506453226613307,0.9864182091045522,0.16855277227663643,0.3078049524762381,0.19,0.34163051525762883
1.65,0.5048516256741251,0.0428656339645385,0.016721930965482742,0.3675119377870754,0.19373186593296648,0.9544022011005502,0.16127748163477543,0.2839166083041521,0.19,0.40124512256128064
1.65,0.5780185279457375,0.0428656339645385,0.01871870935467734,0.328093683205239,0.18492546273136568,0.9566533266633316,0.18395726091268952,0.2964367683841921,0.19,0.3839612806403202
1.65,0.5817749895949313,0.0428656339645385,0.017630665332666336,0.3729003046978035,0.1673846923461731,0.9849674837418709,0.18527227823527942,0.30753211605802905,0.19,0.39428764382191095
1.65,0.5828963214305116,0.0428656339645385,0.018553326663331666,0.3879443358042658,0.170032016008004,0.9736118059029515,0.16882602262938237,0.286948124062031,0.19,0.33789544772386193
1.65,0.5914184433809216,0.0428656339645385,0.01683160580290145,0.3391958888535177,0.19016608304152077,0.9654577288644322,0.1713194320981892,0.3217196098049025,0.19,0.39274967483741874
1.65,0.5544144928067729,0.0428656339645385,0.01678808404202101,0.3627745145299923,0.1699239619809905,1.0484492246123063,0.17244658980326627,0.3025907453726864,0.19,0.3776263131565783
1.65,0.5905213779124574,0.0428656339645385,0.017670705352676338,0.37409370139615267,0.18629414707353678,0.9602051025512756,0.18691178035175515,0.3247511255627814,0.19,0.39816918459229617
1.65,0.5832327209811857,0.0428656339645385,0.0175383991995998,0.3678735731502115,0.17761380690345174,1.0265882941470736,0.18554552858802537,0.32447828914457233,0.19,0.36609154577288644
1.65,0.5139904801341043,0.0428656339645385,0.015867163581790897,0.38382169266451416,0.17997298649324664,0.9720610305152576,0.18766321882180653,0.28713001500750374,0.19,0.353568084042021
1.65,0.5398371789442294,0.0428656339645385,0.018015397698849425,0.328563809177316,0.17262531265632816,1.0082291145572786,0.15902316622462132,0.3262365682841421,0.19,0.3907722861430716
1.65,0.5665809432228187,0.0428656339645385,0.016170075037518758,0.36085784710537094,0.17597498749374688,1.0042271135567784,0.17306140309694465,0.27824767383691845,0.19,0.35342161080540274
1.65,0.5814946566360363,0.0428656339645385,0.017446133066533268,0.3520701077811633,0.1856278139069535,0.9936718359179589,0.18110521035590366,0.28179454727363684,0.19,0.35968334167083543
1.65,0.5551994250916791,0.0428656339645385,0.01910518259129565,0.3463562690436128,0.17505652826413207,1.018784392196098,0.18747535920429367,0.29928639319659833,0.19,0.3410812406203102
1.65,0.567534075283062,0.0428656339645385,0.01635286643321661,0.378252508072218,0.19009404702351176,1.000775387693847,0.16904803854098846,0.3303897448724363,0.19,0.37074207103551776
1.65,0.5748227322143338,0.0428656339645385,0.017258119059529765,0.36418489244622315,0.18085542771385693,0.9938219109554778,0.156461444167628,0.27333661830915457,0.19,0.38165432716358183
1.65,0.5428087083085171,0.0428656339645385,0.016178779389694847,0.38696792032379834,0.19524462231115558,0.9997748874437219,0.17946570823942792,0.30825967983992,0.19,0.34078829414707357
1.65,0.576056197233472,0.0428656339645385,0.0161840020010005,0.3700433853290282,0.19054427213606803,1.0032766383191596,0.1687747881882425,0.29349619809904953,0.19,0.3874034017008504
1.65,0.614181479643201,0.0428656339645385,0.017461800900450224,0.3627021874573651,0.19301150575287646,1.0214857428714357,0.17237827721507976,0.2746098549274637,0.19,0.3394334167083542
1.65,0.558843753557315,0.0428656339645385,0.01905991995997999,0.34433111101005054,0.19637918959479742,0.9781140570285143,0.1567688508144672,0.2781870435217609,0.19,0.3940313156578289
1.65,0.57616833041703,0.0428656339645385,0.01912607303651826,0.34335469552958303,0.1638009004502251,1.0455477738869434,0.17121696321590946,0.2767016008004002,0.19,0.3315238619309655
1.65,0.6143496794185381,0.0428656339645385,0.015769674837418708,0.38096477329573886,0.17314757378689344,0.9799149574787394,0.15769107075498479,0.281915807903952,0.19,0.34214317158579294
1.65,0.5266615298761613,0.0428656339645385,0.0189815807903952,0.3617980990495248,0.18103551775887944,1.0468984492246123,0.1741031700667886,0.29292021010505254,0.19,0.3762714357178589
1.65,0.5986510337204144,0.0428656339645385,0.016150925462731367,0.3334097230433399,0.16336868434217108,0.9682591295647823,0.17353959121425006,0.30544037018509257,0.19,0.37451375687843924
1.65,0.50457129271523,0.0428656339645385,0.01724767383691846,0.3343499749874938,0.17042821410705353,0.9722111055527763,0.1723270427739399,0.29458754377188595,0.19,0.3891244622311156
1.65,0.5487517670370925,0.0428656339645385,0.017329494747373688,0.3493940060939561,0.19250725362681342,0.9939719859929965,0.1815492421791158,0.3290558779389695,0.19,0.3311942971485743
1.65,0.5318196563198305,0.0428656339645385,0.017803011505752878,0.3704773477647915,0.18678039019509757,1.0181340670335168,0.18119060109113674,0.31298884442221114,0.19,0.3313773886943472
1.65,0.5059729575097054,0.0428656339645385,0.01673933966983492,0.3930072308881714,0.16875337668834417,0.9945722861430716,0.1716268387450284,0.3204463731865933,0.19,0.3536047023511756
1.65,0.6087990868324158,0.0428656339645385,0.017703781890945472,0.3710921278821229,0.193767883941971,0.9781640820410205,0.18520396564709293,0.29576983491745873,0.19,0.3719870935467734
1.65,0.5082156211808659,0.0428656339645385,0.018877128564282142,0.38848678884897,0.19749574787393698,1.0031265632816408,0.1731638719792244,0.31811210605302653,0.19,0.3883188594297149
1.65,0.525371998265244,0.0428656339645385,0.018311345672836418,0.3636786029378326,0.1714007003501751,0.9958729364682342,0.18057578779745836,0.2818854927463732,0.19,0.3734884442221111
1.65,0.5405660446373566,0.0428656339645385,0.015802751375687846,0.36071319296011645,0.16891545772886443,0.9647573786893446,0.15412173802224077,0.32372041020510256,0.19,0.390991995997999
1.65,0.5239703334707687,0.0428656339645385,0.016814197098549276,0.34067859384237575,0.19326363181590797,1.0384442221110555,0.16173859160503423,0.3008930965482742,0.19,0.37865162581290646
1.65,0.5894561126686562,0.0428656339645385,0.016304122061030515,0.37384055664195737,0.19371385692846424,0.9629564782391196,0.1842305112654355,0.3131101050525263,0.19,0.3932623311655828
1.65,0.6071731556708244,0.0428656339645385,0.017862201100550278,0.39333270271499393,0.17972086043021512,0.9693096548274137,0.1708412439808838,0.3266306653326664,0.19,0.3431684842421211
